省份,城市,院校名,主管部门,院校编码,院校水平,院校来历,建校时间,院校类型,软科校排,城市评级,招生电话,院校地址,办学层次,办学性质,校硕点,校博点,第四轮学科评估统计,第四轮学科评估结果,一流学科数量,一流学科,25年推免率,24年推免率,23年推免率,22年推免率,21年推免率,20年推免率,国内升学比例,国外升学比例,23年升本率,招生章程,学校招生信息,校园VR,院校百科,就业质量
山东,青岛,青岛工学院,山东省教育厅,4137013995,,原中国海洋大学青岛学院更名,2005年,综合,民本总100+,新一线,0532-82285001,山东省青岛胶州市福州南路236号,本科,民办,无,无,,,,,,,,,,,3.70%,0.27%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-406136.dhtml,http://www.qit.edu.cn/enrollment_complex.aspx?FId=n27:27:27,https://www.720yun.com/t/078jOztv5v4,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E5%B7%A5%E5%AD%A6%E9%99%A2,
山东,莱阳,青岛农业大学海都学院,山东省教育厅,4137013997,,,2005年,综合,,,0535-2603997、2603998,莱西校区：山东省莱西市姜山镇；莱阳校区：山东省莱阳市文化路11号,本科,独立学院,无,无,,,,,,,,,,,8.25%,0.56%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-442446.dhtml,http://www.hdxy.edu.cn/zs/,,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E5%86%9C%E4%B8%9A%E5%A4%A7%E5%AD%A6%E6%B5%B7%E9%83%BD%E5%AD%A6%E9%99%A2,
山东,济南,齐鲁理工学院,山东省教育厅,4137013998,,原曲阜师范大学杏坛学院更名,2005年,综合,民本总3,二线,0531-61330666,山东省济南市章丘区经十东路3028号,本科,民办,无,无,,,,,,,,,,,5.29%,0.31%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427247.dhtml,https://www.qlit.edu.cn/zsw/,,https://baike.baidu.com/item/%E9%BD%90%E9%B2%81%E7%90%86%E5%B7%A5%E5%AD%A6%E9%99%A2,
山东,泰安,山东财经大学东方学院,山东省教育厅,4137013999,,原山东财政学院东方学院更名,2005年,综合,,三线,0538-5397888,山东省泰安市岱岳区正阳门大街66号,本科,独立学院,无,无,,,,,,,,,,,6.66%,0.06%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-431457.dhtml,https://zs.sdor.cn/,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E8%B4%A2%E7%BB%8F%E5%A4%A7%E5%AD%A6%E4%B8%9C%E6%96%B9%E5%AD%A6%E9%99%A2,
山东,烟台,烟台科技学院,山东省教育厅,4137014002,,原济南大学泉城学院更名,2005年,综合,民本总79,二线,0535-5770026、5770027,山东省烟台市蓬莱区仙境西路34号、山东省烟台市经济开发区芝樱路10号,本科,民办,无,无,,,,,,,,,,,3.90%,0.07%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5570824.dhtml,https://zs.ytkj.edu.cn,https://www.720yun.com/t/21e22abuy4s,https://baike.baidu.com/item/%E7%83%9F%E5%8F%B0%E7%A7%91%E6%8A%80%E5%AD%A6%E9%99%A2,
山东,济南,山东政法学院,山东省,4137014100,,,1955年,政法,普本总395/政21,二线,0531-88599888，88599859，88599958,山东省济南市解放东路63号,本科,公办,有,无,,,,,,,,,,,11.73%,0.63%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-85314.dhtml,https://zs.sdupsl.edu.cn/,https://www.720yun.com/t/2d025wagqtf,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E6%94%BF%E6%B3%95%E5%AD%A6%E9%99%A2,
山东,济南,齐鲁师范学院,山东省,4137014276,,,1948年,师范,普本总451,二线,0531-66778290,山东省济南市章丘区文博路2号,本科,公办,无,无,,,,,,,,,,,11.37%,0.07%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-53231076.dhtml,http://qlnuzs.university-hr.com,https://www.720yun.com/t/c8ejOzyOvO0,https://baike.baidu.com/item/%E9%BD%90%E9%B2%81%E5%B8%88%E8%8C%83%E5%AD%A6%E9%99%A2,
山东,济南,山东青年政治学院,山东省,4137014277,,,1949年,综合,普本总500+,二线,0531-58997707,山东省济南市经十东路31699号,本科,公办,无,无,,,,,,,,,,,12.32%,1.69%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-609676.dhtml,http://zsb.sdyu.edu.cn/index.htm,https://www.720yun.com/t/167jz5yvey7,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E9%9D%92%E5%B9%B4%E6%94%BF%E6%B2%BB%E5%AD%A6%E9%99%A2,
山东,青岛,青岛电影学院,山东省教育厅,4137014327,,原北京电影学院现代创意媒体学院更名,2010年,艺术,艺术44,新一线,0532-86703000、86936825、86936976,山东省青岛经济技术开发区金沙滩路689号,本科,民办,无,无,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170451763.dhtml,http://www.qdfa.edu.cn/,,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E7%94%B5%E5%BD%B1%E5%AD%A6%E9%99%A2,
山东,济南,山东管理学院,山东省,4137014438,,2013年教育部批准成立,1938年,综合,普本总485,二线,0531-88960001,长清校区：济南市长清区丁香路3500号，邮编：250357；历城校区：济南市历城区桑园路60号，邮编：250100,本科,公办,无,无,,,,,,,,,,,15.56%,0.26%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5463633.dhtml,https://zs.sdmu.edu.cn/,https://www.720yun.com/t/0572bmzf91g,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E7%AE%A1%E7%90%86%E5%AD%A6%E9%99%A2,
山东,济南,山东农业工程学院,山东省,4137014439,,2013年教育部批准成立,1971年,综合,普本总500+,二线,0531-88913864、85593864,济南校区：济南市历城区农干院路866号；齐河校区：德州市齐河齐晏大街699号；淄博科教园区：淄博市周村区鲁泰大道西路6666号,本科,公办,无,无,,,,,,,,,,,13.50%,1.29%,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5539336.dhtml,https://www.sdaeu.edu.cn/zsxx/,https://www.720yun.com/t/c1528xO8mlv,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%86%9C%E4%B8%9A%E5%B7%A5%E7%A8%8B%E5%AD%A6%E9%99%A2,
山东,临沂,山东医学高等专科学校,山东省,4137010442,/现代学徒/卓越医生3+2专科,,,医药,高职总榜:249,二线,临沂校区：0539-8016931；济南校区：0531-86305777、86305778、86305666,临沂校区：山东省临沂市兰山区聚才六路；济南校区：山东省济南市市中区二环南路5460号,专科,公办,,,,,,,,,,,,,,,40.37%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-345.dhtml,http://zsbgs.sdmc.edu.cn/,https://www.720yun.com/t/5f125msuqcg,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%8C%BB%E5%AD%A6%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
山东,菏泽,菏泽医学专科学校,山东省,4137010444,,,,医药,高职总榜:334,三线,0530-5260858、5925823,山东省菏泽市牡丹区大学路1950号,专科,公办,,,,,,,,,,,,,,,35.18%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-347.dhtml,http://www.hzmc.edu.cn/zsb/,,https://baike.baidu.com/item/%E8%8F%8F%E6%B3%BD%E5%8C%BB%E5%AD%A6%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
山东,济南,山东商业职业技术学院,山东省,4137010832,/第一类高水平学校A档/示范高职/现代学徒,,,财经,高职总榜:5,二线,0531-86335555,山东省济南市旅游路4516号,专科,公办,,,,,,,,,,,,,,,42.15%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-619.dhtml,http://www.sict.edu.cn/jg_zsxx/,https://www.720yun.com/t/0142dmbvcn6,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%95%86%E4%B8%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,济南,山东电力高等专科学校,山东省,4137011827,,,,理工,高职总榜:250,二线,0531-82999089,济南市二环南路500号,专科,公办,,,,,,,,,,,,,,,21.45%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-928.dhtml,http://www.sepc.edu.cn,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E7%94%B5%E5%8A%9B%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
山东,日照,日照职业技术学院,山东省,4137012062,/第二类高水平学校B档/示范高职/现代学徒,,,综合,高职总榜:19,四线,0633-7987111,山东省日照市烟台北路16号,专科,公办,,,,,,,,,,,,,,,25.13%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-970.dhtml,http://gotorzu.rzpt.cn,https://www.720yun.com/t/ae8jOrewuu8,https://baike.baidu.com/item/%E6%97%A5%E7%85%A7%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,曲阜,曲阜远东职业技术学院,山东省教育厅,4137012070,,,,综合,民办专科:98+,,0537-7023999、7383999、4507999,山东省曲阜市孔子大道1号(曲阜东高铁站西200米),专科,民办,,,,,,,,,,,,,,,9.44%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-977.dhtml,https://www.fareast-edu.net/,,https://baike.baidu.com/item/%E6%9B%B2%E9%98%9C%E8%BF%9C%E4%B8%9C%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,青岛,青岛职业技术学院,山东省,4137012324,/第三类高水平专业群B档/示范高职/现代学徒,,,综合,高职总榜:75,新一线,0532-86105300、86105200,青岛市黄岛区钱塘江路369号,专科,公办,,,,,,,,,,,,,,,41.24%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1015.dhtml,http://www.zsc.qtc.edu.cn/,https://www.720yun.com/t/3b32cwagx4v,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,威海,威海职业学院,山东省,4137012326,/第三类高水平专业群B档/示范高职/现代学徒,,,综合,高职总榜:96,三线,0631-5700555、5711688,山东省威海市科技新城(初村北海),专科,公办,,,,,,,,,,,,,,,20.82%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1017.dhtml,https://www.whvc.edu.cn/zhaosheng/,https://www.720yun.com/t/6f82aqOvang,https://baike.baidu.com/item/%E5%A8%81%E6%B5%B7%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,济南,山东职业学院,山东省,4137012328,/第四类高水平专业群C档/骨干高职/现代学徒,原济南铁道职业技术学院更名,,理工,高职总榜:123,二线,0531-66772233、66772211,济南市历城区经十东路23000号,专科,公办,,,,,,,,,,,,,,,24.20%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1019.dhtml,http://www.sdp.edu.cn/zs/,https://www.720yun.com/t/b3cjOgykrO4,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,济南,山东劳动职业技术学院,山东省,4137012329,,,,理工,高职总榜:222,二线,0531-87196580、87966101、87196666、89638888,槐荫校区位于济南市经十路23266号；长清校区位于济南市长清大学科技园海棠路800号。,专科,公办,,,,,,,,,,,,,,,8.94%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1020.dhtml,http://www.sdlvtc.cn,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%8A%B3%E5%8A%A8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,莱芜,莱芜职业技术学院,山东省,4137012330,/现代学徒,,,综合,高职总榜:194,,0531-76267441，76268314(兼传真),山东省济南市莱芜高新区山财大街1号,专科,公办,,,,,,,,,,,,,,,11.92%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1021.dhtml,http://zsjy.lwvc.edu.cn,https://www.720yun.com/t/aogj5qa7ooi72neq0j,https://baike.baidu.com/item/%E8%8E%B1%E8%8A%9C%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,济宁,济宁职业技术学院,山东省,4137012335,/现代学徒,,,综合,高职总榜:223,三线,"0537-2225775,2285775",山东省济宁市任城区金宇路77号,专科,公办,,,,,,,,,,,,,,,15.24%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1025.dhtml,http://zs.jnzyjsxy.cn/,https://www.720yun.com/t/903je5skza9,https://baike.baidu.com/item/%E6%B5%8E%E5%AE%81%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,潍坊,潍坊职业学院,山东省,4137012391,/第三类高水平专业群B档/现代学徒/乡村振兴人才培养优质校,,,综合,高职总榜:31,二线,0536-3083621、8527126、8218945,滨海校区位于山东省潍坊市滨海经济技术开发区科教创新区海安路06588号；奎文校区位于山东省潍坊市东风东街8029号,专科,公办,,,,,,,,,,,,,,,19.67%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1043.dhtml,http://zs.sdwfvc.com/,https://www.720yun.com/t/42djzpuvey7,https://baike.baidu.com/item/%E6%BD%8D%E5%9D%8A%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,烟台,烟台职业学院,山东省,4137012396,/第三类高水平专业群B档/骨干高职/现代学徒,,,综合,高职总榜:116,二线,0535-6927062,山东省烟台市高新技术开发区滨海中路2018号,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1047.dhtml,http://www.ytvc.edu.cn,https://www.720yun.com/t/c102dmp8un6,https://baike.baidu.com/item/%E7%83%9F%E5%8F%B0%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,东营,东营职业学院,山东省,4137012440,/第四类高水平专业群C档/骨干高职/现代学徒,,,综合,高职总榜:211,四线,0546-8060069、8060559,山东省东营市东营经济技术开发区府前大街129号,专科,公办,,,,,,,,,,,,,,,14.39%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1060.dhtml,http://www.dyxy.edu.cn/s.php/zs,https://www.720yun.com/t/d7cjk54vuy6,https://baike.baidu.com/item/%E4%B8%9C%E8%90%A5%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,聊城,聊城职业技术学院,山东省,4137012441,/现代学徒,,,综合,高职总榜:218,三线,0635-8334937,山东省聊城市花园北路133号,专科,公办,,,,,,,,,,,,,,,7.27%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1061.dhtml,http://zsjyw.lcvtc.edu.cn/index.htm,,https://baike.baidu.com/item/%E8%81%8A%E5%9F%8E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,滨州,滨州职业学院,山东省,4137012818,/第三类高水平学校C档/骨干高职/现代学徒,,,综合,高职总榜:36,四线,0543-5082257，5082326，5082157(兼传真),山东省滨州市黄河十二路919号,专科,公办,,,,,,,,,,,,,,,21.28%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1299.dhtml,https://zs.bzpt.edu.cn/,https://www.720yun.com/t/c62jk5smzf4,https://baike.baidu.com/item/%E6%BB%A8%E5%B7%9E%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,潍坊,山东科技职业学院,山东省,4137012819,/第三类高水平专业群A档/示范高职/现代学徒,,,理工,高职总榜:67,二线,05368187758,山东省潍坊市西环路6388号,专科,公办,,,,,,,,,,,,,,,24.66%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1300.dhtml,https://zhaosheng.sdvcst.edu.cn/index.htm,https://www.720yun.com/t/9c4jkdhvsv2,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,泰安,山东服装职业学院,山东省,4137012841,,,,综合,高职总榜:500+,三线,0538-2182777、2182277,山东省泰安市天烛峰路299号,专科,公办,,,,,,,,,,,,,,,13.23%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1322.dhtml,http://zsb.sdfzxy.com,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E6%9C%8D%E8%A3%85%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,德州,德州科技职业学院,山东省教育厅,4137012842,,,,综合,民办专科:98+,三线,0534-7448688、7448677,山东省德州市禹城市学院街566号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1323.dhtml,http://www.dzkjqd.com,https://www.720yun.com/t/67vktyq9sdm,https://baike.baidu.com/item/%E5%BE%B7%E5%B7%9E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,泰安,山东力明科技职业学院,山东省教育厅,4137012844,,,,综合,民办专科:97,三线,0538-8396666,山东省泰安市高新区东天门大街999号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1325.dhtml,http://www.6789.com.cn,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%8A%9B%E6%98%8E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,济南,山东圣翰财贸职业学院,山东省教育厅,4137012945,,,,综合,民办专科:98+,二线,0531-83139188,济南市长清区大学科技园明发路1666号,专科,民办,,,,,,,,,,,,,,,8.27%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1417.dhtml,http://www.sdshxy.cn/,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%9C%A3%E7%BF%B0%E8%B4%A2%E8%B4%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,日照,山东水利职业学院,山东省,4137012946,/现代学徒,,,理工,高职总榜:107,四线,0633-7983988,山东省日照市学苑路677号,专科,公办,,,,,,,,,,,,,,,19.37%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1418.dhtml,http://www.sdwcvc.cn/zs/,https://www.720yun.com/t/314jOrewum3,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E6%B0%B4%E5%88%A9%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,潍坊,山东畜牧兽医职业学院,山东省,4137012947,/第三类高水平专业群B档/骨干高职/现代学徒/乡村振兴人才培养优质校,,,农林,高职总榜:84,二线,0536-8581030、3081030,山东省潍坊市胜利东街88号,专科,公办,,,,,,,,,,,,,,,15.85%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1419.dhtml,https://zs.sdmy.edu.cn,https://www.720yun.com/t/f49jkdmOtn6,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E7%95%9C%E7%89%A7%E5%85%BD%E5%8C%BB%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,青岛,青岛飞洋职业技术学院,山东省教育厅,4137013005,,,,综合,,新一线,,,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1469.dhtml,http://www.feiyangcollege.com/1780783-1780795.html,,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E9%A3%9E%E6%B4%8B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,东营,东营科技职业学院,山东省教育厅,4137013007,,2025年办学性质由民办非营利性变更为公办,,综合,民办专科:23,四线,0546-6876888,山东省东营市广饶县迎宾路361号,专科,公办,,,,,,,,,,,,,,,11.79%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1471.dhtml,http://www.dykj.edu.cn/,,https://baike.baidu.com/item/%E4%B8%9C%E8%90%A5%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,潍坊,山东交通职业学院,山东省,4137013008,/第三类高水平专业群B档/现代学徒,,,理工,高职总榜:154,二线,0536-8781827,山东省潍坊市渤海路7369号,专科,公办,,,,,,,,,,,,,,,17.29%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1472.dhtml,https://www.sdjtzyxy.com/,https://www.720yun.com/t/fbcjOO4wtf8,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E4%BA%A4%E9%80%9A%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,淄博,淄博职业技术大学,山东省,4137013009,/第二类高水平学校B档/示范高职/现代学徒,2025年以淄博职业学院为基础整合,,综合,职本:10,三线,05332348111,山东省淄博市周村区联通路506号,本科,公办,无,无,,,,,,,,,,,,,24.17%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1473.dhtml,https://zb.zbvc.edu.cn/,https://www.720yun.com/t/a7c27jiOa4v,https://baike.baidu.com/item/%E6%B7%84%E5%8D%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
山东,青岛,山东外贸职业学院,山东省,4137013010,,,,财经,高职总榜:175,新一线,0532-55761001,山东省青岛市李沧区巨峰路201号,专科,公办,,,,,,,,,,,,,,,29.76%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1474.dhtml,https://zs.sdwm.edu.cn/,https://www.720yun.com/t/52vkbm1bddy,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%A4%96%E8%B4%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,青岛,青岛酒店管理职业技术学院,山东省,4137013011,/第四类高水平专业群C档/现代学徒,,,财经,高职总榜:49,新一线,0532-86051513、86051512、86051666,青岛市李沧区九水东路599号,专科,公办,,,,,,,,,,,,,,,18.78%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1475.dhtml,http://www.qchm.edu.cn,https://www.720yun.com/t/9eajkdwfun0,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E9%85%92%E5%BA%97%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,潍坊,山东信息职业技术学院,山东省,4137013012,,,,理工,高职总榜:383,二线,0536-2931828，3089628,山东省潍坊市奎文区东风东街7494号,专科,公办,,,,,,,,,,,,,,,14.93%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1476.dhtml,https://zhaosheng.sdcit.edu.cn/,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E4%BF%A1%E6%81%AF%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,青岛,青岛港湾职业技术学院,山东省,4137013014,/骨干高职/现代学徒,,,理工,高职总榜:345,新一线,0532-81735177,青岛市黄岛区映山红路316号,专科,公办,,,,,,,,,,,,,,,18.05%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1478.dhtml,https://zs.qdgw.edu.cn,https://www.720yun.com/t/99c21jzvaer,https://baike.baidu.com/item/%E9%9D%92%E5%B2%9B%E6%B8%AF%E6%B9%BE%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
山东,东营,山东胜利职业学院,山东省,4137013316,,,,理工,高职总榜:500+,四线,0546-8557902,山东省东营市东营区北二路504号,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1651.dhtml,http://zs.sdslvc.edu.cn,,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E8%83%9C%E5%88%A9%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,潍坊,山东经贸职业学院,山东省,4137013317,,,,财经,高职总榜:373,二线,0536-2600007，2600077(传真)，2600087，2600088,山东省潍坊市潍城区青年路2799号,专科,公办,,,,,,,,,,,,,,,17.00%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1652.dhtml,http://zsw.sdecu.com/web/lm2.htm?id=3&childclassid=151,https://www.720yun.com/t/d3djrOknkv9,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E7%BB%8F%E8%B4%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
山东,淄博,山东工业职业学院,山东省,4137013318,/现代学徒,,,理工,高职总榜:228,三线,0533-8407001、0533-8407007,山东省淄博市高新技术开发区张北路69号,专科,公办,,,,,,,,,,,,,,,9.20%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1653.dhtml,http://zs.sdivc.edu.cn/,https://www.720yun.com/t/ce3jk5huzv2,https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E5%B7%A5%E4%B8%9A%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
